file_short_name,twitter_handle
ucla_twitter-search.json,twitter.com/uclachem
ucla_twitter-search.json,twitter.com/uclaengineering
ucla_twitter-search.json,twitter.com/ucla_law
ucla_twitter-search.json,twitter.com/dgsomucla
ucla_twitter-search.json,twitter.com/uclabaseball
ucla_twitter-search.json,twitter.com/uclacollege
ucla_twitter-search.json,twitter.com/uclamsoccer
uconn_twitter-search.json,twitter.com/uconn
uconn_twitter-search.json,twitter.com/uconnhuskies
uconn_twitter-search.json,twitter.com/uconnfootball
uconn_twitter-search.json,twitter.com/uconnwbb
uconn_twitter-search.json,twitter.com/uconnmbb
uconn_twitter-search.json,twitter.com/theuconnblog
uconn_twitter-search.json,twitter.com/uconnlaw
uconn_twitter-search.json,twitter.com/uconnhealth
uconn_twitter-search.json,twitter.com/uchi_uconn
ucr_twitter-search.json,twitter.com/ucriverside
ucr_twitter-search.json,twitter.com/ucradmissions
ucr_twitter-search.json,twitter.com/ucr_wbb
ucr_twitter-search.json,twitter.com/ucrbcoe
ucr_twitter-search.json,twitter.com/ucrsom
ucr_twitter-search.json,twitter.com/ucrsoftball
ucr_twitter-search.json,twitter.com/ucrlibrary
ucr_twitter-search.json,twitter.com/ucrspp
ucr_twitter-search.json,twitter.com/ucr_sciencenews
ucsb_twitter-search.json,twitter.com/ucsantabarbara
ucsb_twitter-search.json,twitter.com/ucsbbasketball
ucsb_twitter-search.json,twitter.com/ucsb_baseball
ucsb_twitter-search.json,twitter.com/ucsbadmissions
ucsb_twitter-search.json,twitter.com/ucsbengineering
ucsb_twitter-search.json,twitter.com/ucsb_wbb
ucsb_twitter-search.json,twitter.com/ucsbwomensoccer
ucsb_twitter-search.json,twitter.com/brenucsb
ucsb_twitter-search.json,twitter.com/ucsbtennis
ucsc_twitter-search.json,twitter.com/ucsc
ucsc_twitter-search.json,twitter.com/ucscathletics
ucsc_twitter-search.json,twitter.com/ucscscience
ucsc_twitter-search.json,twitter.com/search
ucsc_twitter-search.json,twitter.com/ucsclibrary
ucsc_twitter-search.json,twitter.com/ucscwsoccer
ucsc_twitter-search.json,twitter.com/ucsc_research
ucsc_twitter-search.json,twitter.com/ucscgenomics
ucsc_twitter-search.json,twitter.com/ucsc_taps
ucsd_twitter-search.json,twitter.com/ucsandiego
ucsd_twitter-search.json,twitter.com/ucsd
ucsd_twitter-search.json,twitter.com/ucsdmedschool
ucsd_twitter-search.json,twitter.com/ucsdhealth
ucsd_twitter-search.json,twitter.com/ucsdadmissions
ucsd_twitter-search.json,twitter.com/ucsdjacobs
ucsd_twitter-search.json,twitter.com/ucsdbsb
ucsd_twitter-search.json,twitter.com/ucsdtritons
ucsd_twitter-search.json,twitter.com/ucsdmbb
ufl_twitter-search.json,twitter.com/uf
ufl_twitter-search.json,twitter.com/uflorida
ufl_twitter-search.json,twitter.com/ufnews
ufl_twitter-search.json,twitter.com/ufadmissions
ufl_twitter-search.json,twitter.com/floridapress
ufl_twitter-search.json,twitter.com/ufmedicine
ufl_twitter-search.json,twitter.com/floridagators
ufl_twitter-search.json,twitter.com/ufhealth
ufl_twitter-search.json,twitter.com/ufalumni
ufl_twitter-search.json,twitter.com/ufneurores
uga_twitter-search.json,twitter.com/universityofga
uga_twitter-search.json,twitter.com/ugaadmissions
uga_twitter-search.json,twitter.com/ugaathletics
uga_twitter-search.json,twitter.com/georgiafootball
uga_twitter-search.json,twitter.com/ugapress
uga_twitter-search.json,twitter.com/uga_tps
uga_twitter-search.json,twitter.com/terrycollege
uga_twitter-search.json,twitter.com/borusg
uga_twitter-search.json,twitter.com/ugaextension
uh_twitter-search.json,twitter.com/uhouston
uh_twitter-search.json,twitter.com/uhadmissions
uh_twitter-search.json,twitter.com/uhpres
uh_twitter-search.json,twitter.com/uhcougars
uh_twitter-search.json,twitter.com/uhcougarfb
uh_twitter-search.json,twitter.com/uhclearlake
uh_twitter-search.json,twitter.com/uhcougarmbk
uh_twitter-search.json,twitter.com/uhvictoria
uh_twitter-search.json,twitter.com/uhoustonlib
uic_twitter-search.json,twitter.com/thisisuic
uic_twitter-search.json,twitter.com/uicnews
uic_twitter-search.json,twitter.com/uicdom
uic_twitter-search.json,twitter.com/uicbrowncoat
uic_twitter-search.json,twitter.com/uiccom
uic_twitter-search.json,twitter.com/uicengineering
uic_twitter-search.json,twitter.com/uic_baseball
uic_twitter-search.json,twitter.com/uiceconomics
uic_twitter-search.json,twitter.com/uicpharm
uic_twitter-search.json,twitter.com/uicbusiness
umass_twitter-search.json,twitter.com/umassamherst
umass_twitter-search.json,twitter.com/umass
umass_twitter-search.json,twitter.com/umassadmissions
umass_twitter-search.json,twitter.com/umassathletics
umass_twitter-search.json,twitter.com/umassnews
umass_twitter-search.json,twitter.com/umassfootball
umass_twitter-search.json,twitter.com/umasshockey
umass_twitter-search.json,twitter.com/umassboston
umass_twitter-search.json,twitter.com/umasssoftball
umass_twitter-search.json,twitter.com/umassmlacrosse
umbc_twitter-search.json,twitter.com/umbc
umbc_twitter-search.json,twitter.com/umbaltimore
umbc_twitter-search.json,twitter.com/umbcathletics
umbc_twitter-search.json,twitter.com/ummedschool
umbc_twitter-search.json,twitter.com/ubaltmain
umbc_twitter-search.json,twitter.com/umbcbaseball
umbc_twitter-search.json,twitter.com/umbcsga
umbc_twitter-search.json,twitter.com/mdsocialwork
umbc_twitter-search.json,twitter.com/umbwmc
umbc_twitter-search.json,twitter.com/umms
umd_twitter-search.json,twitter.com/uofmaryland
umd_twitter-search.json,twitter.com/umdrightnow
umd_twitter-search.json,twitter.com/applymaryland
umd_twitter-search.json,twitter.com/umterps
umd_twitter-search.json,twitter.com/merrillcollege
umd_twitter-search.json,twitter.com/clarkschool
umd_twitter-search.json,twitter.com/umdpublichealth
umd_twitter-search.json,twitter.com/umdcollegeofed
umd_twitter-search.json,twitter.com/bsosumd
umich_twitter-search.json,twitter.com/umich
umich_twitter-search.json,twitter.com/umichadmissions
umich_twitter-search.json,twitter.com/umichfootball
umich_twitter-search.json,twitter.com/umichstudents
umich_twitter-search.json,twitter.com/umichigannews
umich_twitter-search.json,twitter.com/michigandaily
umich_twitter-search.json,twitter.com/uofmpress
umich_twitter-search.json,twitter.com/umflint
umn_twitter-search.json,twitter.com/umnews
umn_twitter-search.json,twitter.com/umncse
umn_twitter-search.json,twitter.com/umnresearch
umn_twitter-search.json,twitter.com/umncla
umn_twitter-search.json,twitter.com/umnpublicsafety
umn_twitter-search.json,twitter.com/umnmedschool
umn_twitter-search.json,twitter.com/happifydesign
umn_twitter-search.json,twitter.com/patiomensch
umn_twitter-search.json,twitter.com/snyde043
umn_twitter-search.json,twitter.com/sarahhinde
umn_twitter-search.json,twitter.com/marytcurtinMN
umn_twitter-search.json,twitter.com/abregman42
umn_twitter-search.json,twitter.com/realworldshaun
unc_twitter-search.json,twitter.com/unc
unc_twitter-search.json,twitter.com/goheels
unc_twitter-search.json,twitter.com/dailytarheel
unc_twitter-search.json,twitter.com/unc_system
unc_twitter-search.json,twitter.com/uncadmissions
unc_twitter-search.json,twitter.com/unc_basketball
unc_twitter-search.json,twitter.com/unclibrary
unc_twitter-search.json,twitter.com/uncwomenssoccer
unc_twitter-search.json,twitter.com/uncpharmacy
unm_twitter-search.json,twitter.com/unm
unm_twitter-search.json,twitter.com/unmlobos
unm_twitter-search.json,twitter.com/unmhsc
unm_twitter-search.json,twitter.com/unmlobofb
unm_twitter-search.json,twitter.com/unmpress
unm_twitter-search.json,twitter.com/unmlobovb
unm_twitter-search.json,twitter.com/unmlobomgolf
unm_twitter-search.json,twitter.com/nmsu
unm_twitter-search.json,twitter.com/unmfund
unm_twitter-search.json,twitter.com/unmloboxctf
upenn_twitter-search.json,twitter.com/penn
upenn_twitter-search.json,twitter.com/penn_today
upenn_twitter-search.json,twitter.com/pennmedicine
upenn_twitter-search.json,twitter.com/uofpenn
upenn_twitter-search.json,twitter.com/pennsas
upenn_twitter-search.json,twitter.com/penndps
upenn_twitter-search.json,twitter.com/pennlaw
upenn_twitter-search.json,twitter.com/caluofpa
upenn_twitter-search.json,twitter.com/pennpress
upenn_twitter-search.json,twitter.com/clarionu
usafa_twitter-search.json,twitter.com/af_academy
usafa_twitter-search.json,twitter.com/af_falcons
usafa_twitter-search.json,twitter.com/airforcegrads
usafa_twitter-search.json,twitter.com/af_football
usafa_twitter-search.json,twitter.com/af_msoc
usafa_twitter-search.json,twitter.com/af_baseball
usc_twitter-search.json,twitter.com/usc
usc_twitter-search.json,twitter.com/uscedu
usc_twitter-search.json,twitter.com/usc_athletics
usc_twitter-search.json,twitter.com/uscadmission
usc_twitter-search.json,twitter.com/usc_fb
usc_twitter-search.json,twitter.com/calsouthern
usc_twitter-search.json,twitter.com/vanguardu
usc_twitter-search.json,twitter.com/uscannenberg
usc_twitter-search.json,twitter.com/amara_media
usc_twitter-search.json,twitter.com/webjournalist
usc_twitter-search.json,twitter.com/michelebraphael
usc_twitter-search.json,twitter.com/goldenglobes
uscga_twitter-search.json,twitter.com/uscgacademy
uscga_twitter-search.json,twitter.com/coastguardbears
uscga_twitter-search.json,twitter.com/cga_football
uscga_twitter-search.json,twitter.com/cga_wrestling
uscga_twitter-search.json,twitter.com/cga_baseball
uscga_twitter-search.json,twitter.com/coachccgrant
uscga_twitter-search.json,twitter.com/uscga_wbb
uscga_twitter-search.json,twitter.com/uscgaalumni
uscga_twitter-search.json,twitter.com/coastguard_mbb
usf_twitter-search.json,twitter.com/usouthflorida
usf_twitter-search.json,twitter.com/usfnews
usf_twitter-search.json,twitter.com/usffootball
usf_twitter-search.json,twitter.com/usfhealth
usf_twitter-search.json,twitter.com/usfmuma
usf_twitter-search.json,twitter.com/usfresearch
usf_twitter-search.json,twitter.com/usfathletics
usf_twitter-search.json,twitter.com/usfsm
usf_twitter-search.json,twitter.com/usfcriminology
usf_twitter-search.json,twitter.com/engineeringusf
utdallas_twitter-search.json,twitter.com/ut_dallas
utdallas_twitter-search.json,twitter.com/utdallasnews
utdallas_twitter-search.json,twitter.com/uofdallas
utdallas_twitter-search.json,twitter.com/utdallasvb
utdallas_twitter-search.json,twitter.com/utdcometsports
utdallas_twitter-search.json,twitter.com/utdesports
utdallas_twitter-search.json,twitter.com/utdallashousing
utdallas_twitter-search.json,twitter.com/utd_biology
utdallas_twitter-search.json,twitter.com/utdallas_mbb
utdallas_twitter-search.json,twitter.com/bbsutdallas
utexas_twitter-search.json,twitter.com/utaustin
utexas_twitter-search.json,twitter.com/bealonghorn
utexas_twitter-search.json,twitter.com/texasscience
utexas_twitter-search.json,twitter.com/thedailytexan
utexas_twitter-search.json,twitter.com/texaslonghorns
utexas_twitter-search.json,twitter.com/uthealthaustin
utexas_twitter-search.json,twitter.com/utaustin_2025
utexas_twitter-search.json,twitter.com/texasfootball
utexas_twitter-search.json,twitter.com/utaustinsafety
utexas_twitter-search.json,twitter.com/utpsychology
vanderbilt_twitter-search.json,twitter.com/vanderbiltu
vanderbilt_twitter-search.json,twitter.com/vandyboys
vanderbilt_twitter-search.json,twitter.com/vandyfootball
vanderbilt_twitter-search.json,twitter.com/vumchealth
vanderbilt_twitter-search.json,twitter.com/vucommodores
vanderbilt_twitter-search.json,twitter.com/vanderbiltup
vanderbilt_twitter-search.json,twitter.com/vumedicine
vanderbilt_twitter-search.json,twitter.com/vu_chancellor
vanderbilt_twitter-search.json,twitter.com/vanderbiltlaw
vanderbilt_twitter-search.json,twitter.com/innovatelawnow
vanderbilt_twitter-search.json,twitter.com/inspiredcat
vanderbilt_twitter-search.json,twitter.com/tennbarjournal
vanderbilt_twitter-search.json,twitter.com/grantalexnunn
vanderbilt_twitter-search.json,twitter.com/just_security
villanova_twitter-search.json,twitter.com/villanovau
villanova_twitter-search.json,twitter.com/novambb
villanova_twitter-search.json,twitter.com/vuadmission
villanova_twitter-search.json,twitter.com/novaathletics
villanova_twitter-search.json,twitter.com/thevillanovan
villanova_twitter-search.json,twitter.com/vu_business
villanova_twitter-search.json,twitter.com/clasvillanova
villanova_twitter-search.json,twitter.com/vubaseball
villanova_twitter-search.json,twitter.com/vunursing
virginia_twitter-search.json,twitter.com/uva
virginia_twitter-search.json,twitter.com/uvaadmission
virginia_twitter-search.json,twitter.com/uvafootball
virginia_twitter-search.json,twitter.com/uvalaw
virginia_twitter-search.json,twitter.com/uvahealthnews
virginia_twitter-search.json,twitter.com/uvamenshoops
virginia_twitter-search.json,twitter.com/virginiasports
virginia_twitter-search.json,twitter.com/uvamenslax
virginia_twitter-search.json,twitter.com/uvaengineers
virginia_twitter-search.json,twitter.com/dardenmba
vt_twitter-search.json,twitter.com/virginia_tech
vt_twitter-search.json,twitter.com/vtchemdept
vt_twitter-search.json,twitter.com/vtengineering
vt_twitter-search.json,twitter.com/hokieswbb
vt_twitter-search.json,twitter.com/ise_vt
vt_twitter-search.json,twitter.com/vtlibraries
vt_twitter-search.json,twitter.com/fralinbiomed
vt_twitter-search.json,twitter.com/vtgradcommunity
vt_twitter-search.json,twitter.com/vtnews
vt_twitter-search.json,twitter.com/hokiesfb
washington_twitter-search.json,twitter.com/uw
washington_twitter-search.json,twitter.com/thedaily
washington_twitter-search.json,twitter.com/uwmedicine
washington_twitter-search.json,twitter.com/uwnews
washington_twitter-search.json,twitter.com/seattleu
washington_twitter-search.json,twitter.com/uw_football
washington_twitter-search.json,twitter.com/uwalert
washington_twitter-search.json,twitter.com/uwpedsres
washington_twitter-search.json,twitter.com/uwfosterschool
westpoint_twitter-search.json,twitter.com/westpoint_usma
westpoint_twitter-search.json,twitter.com/wpaog
westpoint_twitter-search.json,twitter.com/usma_admissions
westpoint_twitter-search.json,twitter.com/armywp_football
westpoint_twitter-search.json,twitter.com/navalacademy
westpoint_twitter-search.json,twitter.com/goarmywestpoint
westpoint_twitter-search.json,twitter.com/search
westpoint_twitter-search.json,twitter.com/astro_kimbrough
westpoint_twitter-search.json,twitter.com/af_academy
wfu_twitter-search.json,twitter.com/wakeforest
wfu_twitter-search.json,twitter.com/wakefb
wfu_twitter-search.json,twitter.com/wakeforestnews
wfu_twitter-search.json,twitter.com/demondeacons
wfu_twitter-search.json,twitter.com/wfulawschool
wfu_twitter-search.json,twitter.com/wakembb
wfu_twitter-search.json,twitter.com/wfuadmissions
wfu_twitter-search.json,twitter.com/wakebaseball
wfu_twitter-search.json,twitter.com/wakeforestbiz
wfu_twitter-search.json,twitter.com/wfucampuslife
wisc_twitter-search.json,twitter.com/uwmadison
wisc_twitter-search.json,twitter.com/uwadmissions
wisc_twitter-search.json,twitter.com/uwbadgers
wisc_twitter-search.json,twitter.com/uwmadisonls
wisc_twitter-search.json,twitter.com/uwmadisonpolice
wisc_twitter-search.json,twitter.com/uwdoit
wisc_twitter-search.json,twitter.com/housinguw
wisc_twitter-search.json,twitter.com/uwmadisonmedia
wisc_twitter-search.json,twitter.com/uwemermed
wisc_twitter-search.json,twitter.com/badgerfootball
wpi_twitter-search.json,twitter.com/wpi
wpi_twitter-search.json,twitter.com/wpiadmissions
wpi_twitter-search.json,twitter.com/wpiathletics
wpi_twitter-search.json,twitter.com/wpinews
wpi_twitter-search.json,twitter.com/laurieofmars
wpi_twitter-search.json,twitter.com/wpifootball
wpi_twitter-search.json,twitter.com/wpiesports
wpi_twitter-search.json,twitter.com/coachmkellywpi
wpi_twitter-search.json,twitter.com/wpicommencement
wpi_twitter-search.json,twitter.com/wpieats
wustl_twitter-search.json,twitter.com/wustl
wustl_twitter-search.json,twitter.com/washuadmissions
wustl_twitter-search.json,twitter.com/wustlnews
wustl_twitter-search.json,twitter.com/wustlmed
wustl_twitter-search.json,twitter.com/washuready
wustl_twitter-search.json,twitter.com/washulaw
wustl_twitter-search.json,twitter.com/washuengineers
wustl_twitter-search.json,twitter.com/washu_wbb
wustl_twitter-search.json,twitter.com/wustlbio
wustl_twitter-search.json,twitter.com/wustlartsci
yale_twitter-search.json,twitter.com/yale
yale_twitter-search.json,twitter.com/yaledailynews
yale_twitter-search.json,twitter.com/yaleuga
yale_twitter-search.json,twitter.com/yalemed
yale_twitter-search.json,twitter.com/yaleathletics
yale_twitter-search.json,twitter.com/yalefootball
yale_twitter-search.json,twitter.com/yalepress
yale_twitter-search.json,twitter.com/yalesom
yale_twitter-search.json,twitter.com/yalefaculty
